CreditScore;Geography;Gender;Age;Tenure;Balance;NumOfProducts;HasCrCard;IsActiveMember;EstimatedSalary;Exited
671;Spain;Female;29;6;0;2;0;0;1204867;0
801;France;Male;42;6;0;2;1;1;9580433;0
604;France;Male;26;8;14954252;2;0;1;19791152;0
716;France;Female;29;10;8794639;1;1;1;18253174;0
624;France;Female;45;3;6863957;1;1;0;16800231;1
607;Germany;Male;47;4;14882632;1;1;1;7945061;0
827;France;Female;60;2;0;2;0;1;6061583;0
606;France;Male;61;5;10816609;2;0;1;864321;0
717;Germany;Female;35;5;10321471;1;1;0;1721727;0
651;Germany;Male;40;1;13476021;2;0;0;17443406;1
691;France;Male;58;3;0;1;0;1;1949303;1
573;France;Female;33;0;9012464;1;1;0;13747671;0
723;Spain;Male;38;6;0;2;1;1;944156;0
584;Germany;Female;46;6;8736102;2;1;0;12037687;1
550;Germany;Female;45;8;11125759;1;0;0;9762342;1
611;France;Female;61;3;13158359;4;0;1;6623823;1
549;Germany;Male;41;9;950208;3;1;1;13171059;1
850;Spain;Female;24;1;0;2;0;1;6905287;0
668;Germany;Male;34;5;8024237;2;0;0;5678097;0
686;France;Female;43;0;0;1;1;1;1700729;0
660;France;Male;50;1;0;3;1;1;19184915;1
682;Spain;Female;59;0;12266139;1;0;1;8480376;0
524;France;Male;50;4;0;2;1;1;3184059;1
645;France;Female;36;8;0;2;1;1;1209661;1
850;France;Male;42;0;0;2;1;0;4416584;0
537;France;Female;53;3;0;1;1;1;9140662;0
599;Spain;Female;46;7;8174284;2;1;0;8328221;0
727;Spain;Male;71;8;0;1;1;1;19844691;1
756;Spain;Male;30;2;14512785;1;0;0;755468;0
755;France;Male;38;9;14891244;1;1;0;8041616;0
634;Spain;Female;41;4;0;2;1;1;16454974;0
837;France;Male;26;4;8990024;2;1;0;17547703;0
727;Germany;Female;30;8;11902728;2;1;1;13790354;0
567;Germany;Female;40;2;10522286;2;1;0;9379586;0
650;Spain;Female;30;6;0;1;0;0;6799713;1
655;Spain;Male;34;1;11611493;1;1;1;4949215;0
763;France;Female;58;9;18791155;1;0;1;3582518;0
843;France;Female;27;5;0;2;1;1;6749423;0
667;France;Female;38;6;14443204;1;1;1;7396317;1
705;France;Female;50;4;770659;2;0;1;14515926;0
660;Germany;Female;29;6;18052029;1;1;1;12385058;0
553;France;Male;42;1;0;2;0;0;2382204;0
612;Germany;Female;47;6;13002487;1;1;1;4575021;1
641;Germany;Female;40;2;11008669;1;1;0;15977314;0
513;Spain;Female;31;5;17485346;1;1;0;8423863;0
680;France;Male;44;7;10872498;1;0;1;7233046;0
711;France;Male;58;9;9128513;2;1;1;2676785;0
689;Spain;Male;40;2;0;2;1;1;16476882;0
665;Germany;Female;51;9;11061041;2;0;1;111276;1
551;Germany;Male;54;5;10299404;1;1;0;17668016;1
645;Spain;Male;36;4;5989385;2;1;0;4399964;0
616;Germany;Male;29;8;14931855;1;1;0;14074613;0
582;France;Female;32;1;11640955;1;0;1;15279092;0
365;Germany;Male;30;0;12776007;1;1;0;8153785;1
697;Germany;Female;38;6;13259136;1;1;1;73878;1
704;France;Male;31;0;0;2;1;0;18303833;0
656;France;Female;46;5;11340214;2;1;1;13884906;0
712;France;Female;31;7;0;2;1;0;17033338;0
748;France;Male;40;0;0;1;0;0;6041676;0
724;France;Male;28;9;0;2;1;1;1002402;0
691;France;Male;50;6;13695347;1;1;1;270498;0
563;France;Male;33;8;0;2;0;1;6881505;0
741;France;Male;32;5;0;1;1;1;6483923;0
778;France;Male;44;8;12386364;1;1;0;14449494;0
848;Spain;Male;22;7;12081189;1;1;1;18551034;0
634;Germany;Male;38;2;14843055;1;1;1;5605572;0
505;Germany;Male;40;6;4786969;2;1;1;15506197;0
692;Germany;Male;53;7;15092699;2;0;0;11981719;0
537;Germany;Female;47;6;10316335;1;1;0;1625964;1
633;France;Male;29;10;13020628;1;1;0;18465487;0
833;France;Female;28;4;13667451;2;0;0;527878;0
592;Spain;Female;40;2;20032245;1;1;1;11324473;0
587;Spain;Male;48;1;0;2;1;1;8908;0
550;Spain;Male;62;7;8092756;1;0;1;6449067;0
680;France;Female;24;10;0;3;1;0;15497163;1
622;Spain;Female;41;9;0;2;1;1;15578639;0
594;Germany;Male;28;0;14257471;2;1;0;12908482;0
643;Germany;Female;34;7;16042607;1;0;1;18853311;0
540;France;Male;25;5;11616023;1;1;0;1341167;0
635;Spain;Female;34;5;9868347;2;1;0;1573319;0
657;France;Male;32;3;11882903;2;1;1;7312761;0
814;France;Male;31;1;11887092;1;1;0;10170419;0
600;France;Male;32;1;0;1;1;1;10198616;0
682;France;Female;46;2;0;1;1;1;11444266;0
682;France;Male;38;4;10719238;1;1;1;1566917;0
566;France;Male;42;3;10801078;1;1;1;1574861;0
550;Spain;Male;34;3;0;2;0;0;13128128;0
630;France;Male;26;7;12983772;2;0;1;19700115;0
546;Germany;Female;58;3;10645831;4;1;0;12888187;1
486;France;Male;63;9;9700915;1;1;1;85101;0
762;Spain;Male;35;9;12292942;2;0;0;14982204;0
692;Germany;Male;45;6;15229683;4;0;1;10804086;1
498;France;Female;30;1;0;2;0;0;13579553;0
850;Spain;Male;49;8;0;1;0;0;2586767;1
603;France;Male;35;6;12899376;2;1;0;13048356;0
551;France;Female;36;5;0;1;1;0;18347912;0
627;Germany;Male;27;0;18526745;2;1;1;7702734;0
515;France;Female;28;9;0;2;0;0;9414175;0
605;Spain;Female;29;3;11680582;1;0;0;409275;0
567;Germany;Male;29;5;12975068;1;1;0;10925759;0
568;Germany;Female;29;2;12917701;2;0;1;10461799;0
571;Germany;Male;25;6;8250672;2;1;0;16770507;0
634;Germany;Male;48;2;10724769;1;1;1;10371205;1
768;Spain;Female;42;3;0;1;0;0;16124299;1
554;Germany;Female;36;3;15778093;2;1;0;608913;0
629;France;Male;35;1;17217036;1;1;1;15977737;0
638;Spain;Male;48;2;0;2;1;1;791908;0
576;France;Male;41;1;0;1;1;1;1882746;0
661;Spain;Female;42;9;7536144;1;1;0;2760812;1
592;France;Female;27;4;0;2;1;1;18356925;0
702;Spain;Male;30;2;0;2;1;1;14553732;0
647;France;Female;29;0;9826346;2;1;0;16471795;0
593;France;Male;43;9;0;2;1;1;7635743;0
712;Germany;Female;40;3;10930879;2;1;0;12015872;1
625;Spain;Female;31;8;0;2;1;0;15184354;0
538;Germany;Female;28;6;16436544;1;0;1;569897;0
637;Spain;Female;22;5;98800;1;1;0;12286555;0
632;France;Male;27;4;19312585;1;1;1;15266585;0
736;France;Male;27;5;5152275;1;0;1;19213177;0
755;France;Male;23;5;8428448;2;1;1;628516;0
425;Spain;Female;39;5;0;2;1;0;14094147;0
461;France;Male;51;9;11988984;1;0;0;5676767;1
745;France;Male;21;4;13791045;1;1;1;17723523;0
616;France;Female;37;6;0;2;1;0;8624218;0
587;France;Male;33;5;10011682;1;1;0;3421558;0
850;Germany;Male;40;4;16608215;2;0;1;4440617;0
601;France;Female;38;0;0;2;1;0;16519665;0
730;Spain;Male;26;3;0;1;1;0;3454241;0
532;France;Male;44;3;14859555;1;1;0;7483864;1
850;Germany;Male;53;2;9407897;2;1;0;3698054;0
779;Spain;Female;34;5;0;2;0;1;11167663;0
562;France;Male;29;9;0;1;1;1;2585868;0
670;Germany;Male;40;2;16494898;3;0;0;177028;1
729;France;Female;62;4;1405494;1;1;0;3099016;1
767;France;Female;44;2;15250925;1;1;1;13691515;0
742;France;Female;28;2;19186451;1;1;0;10845799;1
669;France;Female;44;8;9641809;1;0;0;13160948;1
542;Spain;Male;32;2;13194594;1;0;1;15973756;0
586;France;Male;29;3;0;2;1;1;14223854;0
612;Germany;Male;30;9;14291015;1;1;0;10589055;1
740;France;Female;37;7;0;2;1;1;19427091;0
584;France;Male;35;3;14631158;1;1;1;10544347;0
524;France;Male;52;2;8789426;1;1;0;17389942;1
614;France;Female;19;5;9744549;2;1;0;12282334;0
598;France;Female;64;9;0;1;0;1;1318137;1
799;Spain;Male;35;7;0;2;0;1;1407808;0
724;France;Male;34;2;15448574;2;0;0;7856064;0
601;France;Male;50;2;11562507;1;1;0;18585521;0
804;France;Male;25;7;10839667;1;1;0;12827695;0
745;Germany;Male;38;5;6509541;2;1;1;14019742;0
667;Germany;Male;43;1;10301845;1;1;0;3246239;1
518;France;Female;38;10;8476479;1;1;1;1622539;0
819;France;Female;38;10;0;2;1;0;304987;0
520;Spain;Female;35;4;11568081;1;1;1;902807;0
625;France;Female;39;5;0;2;1;0;3261521;0
673;Germany;Male;36;5;7308806;2;0;0;19614226;0
656;Germany;Female;27;3;15090503;2;1;0;1699872;0
850;Spain;Female;23;9;14305485;1;0;1;6298096;0
574;Spain;Female;28;7;0;2;0;0;1856603;0
679;France;Male;60;6;0;2;1;1;7733177;0
530;Germany;Female;42;0;9994845;1;0;1;9733862;0
508;France;Male;44;3;11545105;2;0;0;6723433;0
558;Germany;Male;32;4;10823591;1;1;1;14378328;0
414;France;Male;38;8;0;1;0;1;7766112;1
648;Spain;Male;42;2;9879561;2;1;0;8912399;0
721;France;Female;37;1;0;2;1;0;708108;0
751;France;Male;31;8;0;2;0;0;1755049;0
662;France;Male;34;2;0;2;0;1;2149727;0
628;Germany;Male;29;3;11314698;2;0;1;12474908;0
597;Germany;Female;39;8;16253214;3;1;0;3605146;1
698;Spain;Female;40;0;9205344;1;1;1;14368183;0
723;France;Male;48;7;0;2;1;1;15069458;0
586;France;Female;28;5;0;3;1;0;1704874;1
633;Germany;Female;29;8;1049441;1;1;1;9768446;0
564;France;Male;31;4;0;2;1;0;5352003;0
649;France;Female;31;2;0;2;1;0;1520061;0
622;France;Female;30;4;10787904;1;0;1;19689462;0
459;Germany;Male;46;7;11035642;1;1;0;496913;1
718;France;Male;27;2;0;2;0;0;2622924;0
655;Spain;Female;34;4;10978369;2;1;0;13403432;0
696;France;Male;22;9;149777;1;1;1;19803293;0
637;France;Female;38;3;10433956;1;0;0;11988286;0
630;Spain;Female;21;1;8581818;1;1;1;1331023;0
592;France;Male;37;4;21269297;1;0;0;17639502;0
634;Germany;Male;37;1;8969684;2;1;1;19317988;0
608;France;Female;28;9;0;2;1;1;12506202;0
565;Germany;Female;32;9;6806724;1;1;0;14328758;0
763;Spain;Male;67;9;14856466;1;0;1;872364;0
665;France;Female;55;8;13635416;1;1;1;9376989;0
649;France;Male;38;1;122214;1;0;1;8896546;0
695;France;Male;45;3;0;2;1;1;3079361;0
775;Germany;Male;70;6;11968488;2;1;1;7453202;0
788;France;Female;39;3;13513933;1;0;1;11308608;0
569;Germany;Female;42;9;14610075;1;1;0;3257401;1
726;Spain;Female;56;8;1231109;3;0;1;13011378;1
564;Germany;Female;44;3;1117604;3;1;1;10472247;1
544;France;Female;32;9;11072839;1;1;1;1455962;0
614;France;Female;41;8;12155846;1;1;1;5988;0
453;Germany;Female;38;8;12062321;1;1;0;12969799;0
471;France;Female;58;4;11471357;1;1;1;3631503;0
829;Germany;Female;37;3;10345776;1;0;0;111412;0
754;Germany;Male;57;2;10113487;2;1;1;7095441;0
749;Germany;Male;46;10;7813636;2;1;1;7347098;0
667;France;Male;23;1;0;2;1;0;9157319;0
670;Spain;Male;30;3;13344634;1;0;0;315495;0
670;France;Female;33;7;0;2;1;1;8818781;0
623;Germany;Female;48;1;10807633;1;1;0;11885526;1
571;France;Male;32;5;13135425;1;1;0;12525653;0
641;Germany;Female;37;7;6297464;2;0;1;3901643;0
551;Germany;Female;30;2;14334044;1;1;0;14579649;0
741;Germany;Male;36;8;11699343;2;1;0;16881622;0
472;France;Male;31;4;5866292;2;0;1;73322;0
650;Spain;Male;41;3;12880865;3;0;0;11367753;1
625;France;Male;45;7;13755544;1;0;0;1246077;0
650;Germany;Male;34;4;14239311;1;1;1;1127648;0
535;France;Female;38;8;0;2;1;0;13662064;0
649;France;Female;41;2;12578523;1;1;1;7052392;0
689;France;Male;22;4;13644425;1;1;0;5198025;1
694;Spain;Male;38;7;1215274;1;1;0;11348102;0
655;Germany;Male;52;9;14469675;1;1;1;4902579;0
620;France;Male;36;8;0;2;1;1;14593799;0
577;France;Female;35;10;0;2;1;1;2516161;0
401;Germany;Male;48;8;12814017;1;1;0;17575355;1
599;France;Male;25;6;12038341;1;1;1;2490309;0
481;France;Female;57;9;0;3;1;1;16971935;1
704;France;Male;42;8;1297353;2;1;1;17956557;0
698;Spain;Female;31;8;18507826;1;0;0;11533774;1
480;France;Female;28;6;0;2;0;0;4813192;0
682;France;Male;42;0;0;1;1;1;16082898;0
700;Spain;Male;31;7;0;2;0;1;14515196;0
492;France;Male;29;1;14459196;1;1;1;19629376;0
444;France;Female;45;4;0;2;1;0;1616535;1
624;France;Male;36;6;0;2;0;0;8463564;0
709;France;Male;37;7;0;1;1;0;15948676;0
557;Germany;Male;68;2;10019444;1;1;1;3859634;0
646;Germany;Male;50;6;14529531;2;1;1;2781474;0
719;Germany;Male;28;3;10607029;2;1;1;18389331;0
706;Germany;Female;47;6;12062189;1;1;1;1408037;0
660;France;Male;38;7;0;2;0;1;14658553;0
667;France;Male;36;9;0;2;1;1;4006229;0
705;France;Male;30;1;0;1;1;1;18130032;0
598;Germany;Female;27;10;17128391;1;1;1;8413612;0
669;France;Male;26;4;0;2;1;1;19759434;0
580;Germany;Female;38;1;12821847;1;1;0;12595383;1
676;France;Female;32;5;0;2;1;1;7546541;0
714;Germany;Male;28;7;7777639;1;1;0;17773707;0
597;Germany;Female;72;6;12497819;2;1;1;714446;0
559;France;Male;29;1;0;2;0;0;15563976;0
564;France;Female;28;1;0;1;1;1;16242805;0
850;Spain;Male;51;3;10979955;2;1;1;1245776;1
689;France;Male;39;7;0;2;0;0;1491709;0
758;Germany;Female;61;8;12539721;1;1;0;18218409;1
604;Spain;Female;71;10;0;2;1;1;1299842;0
733;Germany;Male;38;9;11134737;2;0;1;19487297;0
778;Spain;Male;40;8;10429141;2;1;1;11750711;0
732;Germany;Female;61;9;9486718;2;1;1;1575276;1
646;France;Male;24;8;0;2;0;0;9261288;0
597;France;Female;33;6;13570359;2;0;0;7485084;0
821;Germany;Female;37;5;10645353;2;0;1;127413;0
640;France;Male;43;7;13241238;1;0;0;695843;1
511;Germany;Female;40;9;1244016;1;1;0;19881424;1
805;France;Male;46;6;11802206;3;1;0;16264315;1
540;Germany;Male;39;1;8253111;1;1;0;11409252;0
705;Spain;Male;44;0;18455212;1;1;0;688603;1
540;Germany;Male;39;4;12727831;1;1;1;1615034;0
532;Spain;Female;66;3;0;1;1;1;11522702;0
535;France;Female;45;2;0;2;0;1;17062155;0
627;Germany;Male;23;5;18424486;1;1;0;10309922;0
646;France;Male;52;8;5966943;1;0;0;17249581;1
515;France;Female;25;7;7954359;1;0;1;3877282;0
697;France;Female;39;6;15155319;1;1;1;4494629;0
652;Germany;Male;27;2;16652788;2;0;1;1460077;0
579;Germany;Male;28;6;15032915;1;1;0;14555842;0
760;France;Male;43;8;12191159;1;1;0;19331233;0
769;France;Male;51;9;15677378;2;1;0;4025779;0
498;Spain;Male;29;8;12786426;1;1;1;466779;0
774;France;Male;53;4;11370928;1;1;1;15388793;1
705;Germany;Female;43;7;7997455;1;1;1;10310833;0
648;France;Female;44;2;0;2;1;1;5865223;0
688;France;Female;51;5;0;1;1;0;9162411;1
592;Spain;Male;38;0;0;1;1;0;6598648;1
705;France;Male;33;3;14442796;2;1;0;11384519;0
654;France;Male;42;7;9926309;1;1;1;676079;0
624;France;Female;32;2;7936887;2;1;1;14547194;0
594;France;Female;30;10;0;2;1;1;12407171;0
695;Spain;Female;34;9;0;2;1;1;6750212;0
597;France;Male;28;2;0;3;1;1;7870797;0
758;France;Female;52;7;12509594;1;1;0;17118983;1
737;Germany;Female;40;2;1624858;2;1;0;14938132;0
694;Germany;Male;37;1;9566882;2;1;0;10033555;0
683;France;Male;25;4;0;2;1;0;15269824;0
538;Spain;Female;30;8;0;2;1;1;4119295;0
669;France;Male;37;4;0;1;1;0;13254033;0
730;France;Female;34;5;7419738;2;1;0;9687552;0
622;France;Female;31;1;8968894;1;1;1;15230547;0
714;Spain;Female;33;10;10312133;2;1;1;4967201;0
569;Spain;Female;34;3;0;1;1;0;13399753;0
668;Germany;Female;59;5;12017007;1;0;1;504548;0
628;France;Male;32;9;14913631;2;1;1;1640211;0
600;France;Male;40;1;14113679;1;1;1;6780383;0
693;France;Female;43;4;15234155;1;1;0;924178;0
704;France;Male;36;7;12002698;2;0;1;10060173;0
527;Spain;Male;33;9;13216828;1;0;0;9873415;0
553;Germany;Male;43;6;8520082;2;1;1;16057409;0
575;Spain;Male;53;1;8490333;2;0;1;260158;0
626;France;Female;32;0;0;2;0;0;18717254;0
582;France;Male;20;4;0;1;1;1;5576366;0
683;Spain;Male;40;8;0;1;1;0;7584822;0
850;France;Male;30;9;12153518;1;0;0;4031347;0
653;Spain;Male;35;6;11666296;2;1;1;2386421;0
679;France;Male;60;8;0;2;1;1;513809;0
549;Germany;Female;49;6;12482916;1;0;1;9355136;0
850;Spain;Female;36;2;15518056;2;0;0;16941554;0
558;Germany;Female;32;1;10826287;1;1;1;693531;0
528;Spain;Male;40;4;0;2;1;0;253997;0
801;France;Male;38;5;0;2;1;0;6625627;0
513;Spain;Male;48;2;0;1;1;1;11470913;1
666;Germany;Male;38;6;9981288;2;1;1;15835797;0
606;France;Male;35;2;13216426;1;0;1;16481559;0
599;Germany;Male;45;10;10358305;1;1;0;13212769;1
544;Germany;Male;39;4;14240643;2;1;0;14663745;0
529;Spain;Male;38;7;998425;2;1;0;9025606;1
850;France;Female;41;5;0;2;1;1;3482743;0
497;France;Male;41;9;0;1;0;0;2207448;0
764;France;Female;39;5;8104242;1;0;1;10980517;0
603;France;Female;48;5;0;1;1;0;1004786;1
609;France;Male;40;6;0;2;1;1;9741634;0
487;France;Male;53;4;19968949;1;1;1;2420786;1
748;France;Male;33;1;14264543;1;0;0;6913266;0
710;Spain;Female;75;5;0;2;1;1;937689;0
432;Germany;Female;45;3;11021914;1;1;0;430467;1
534;Spain;Male;51;3;0;2;0;1;2085631;0
607;France;Male;25;3;0;2;0;0;18704872;0
551;Spain;Male;32;4;0;2;1;0;5342053;0
674;France;Male;45;7;14207202;1;1;0;3701329;0
525;France;Female;25;6;0;2;1;0;8956664;0
645;Germany;Male;33;8;14956461;1;0;0;14991384;0
755;France;Female;43;9;0;2;1;0;1806669;0
708;Germany;Male;37;8;15336613;1;1;1;2691234;0
715;France;Male;21;6;7646716;1;1;1;17351172;0
727;France;Female;26;9;12150828;1;1;1;14678544;0
559;Spain;Female;27;1;0;1;0;1;105033;0
545;Spain;Male;36;8;7321112;2;1;0;8958734;1
524;France;Male;22;9;0;2;1;0;7440534;0
707;France;Female;55;1;0;2;0;1;5440948;0
671;Spain;Male;38;0;9267494;2;1;0;364757;0
439;Spain;Male;52;3;9619624;4;1;0;19887452;1
667;Germany;Female;36;1;11439162;1;1;1;5341254;0
831;Germany;Male;32;9;8026266;1;1;0;19486778;0
545;Spain;Female;33;7;17333152;1;1;0;15045288;0
604;Spain;Female;35;7;14728552;1;1;1;5780705;0
657;Spain;Male;67;5;11978547;2;1;1;10753432;0
487;Spain;Female;36;1;14013715;1;1;0;19407333;0
750;Germany;Female;52;6;10746756;1;1;0;12623318;1
694;Germany;Female;37;8;9821804;2;1;0;18235446;1
711;Germany;Female;35;2;13360775;1;1;1;12058632;0
551;France;Male;37;3;0;2;1;1;505784;0
559;France;Female;38;8;9513941;1;1;1;8657546;0
620;France;Female;29;3;0;2;0;1;15339228;0
660;Spain;Male;42;5;0;2;1;0;11550959;0
449;France;Female;37;6;0;2;1;0;8217648;0
703;Germany;Female;26;1;9733119;1;1;0;6371749;0
795;Germany;Male;37;2;13926563;2;1;1;19874594;0
594;France;Female;31;9;0;1;0;1;571911;0
586;Spain;Male;34;5;16809401;1;0;0;2005861;0
613;Germany;Female;30;5;13156388;2;1;0;17063898;0
601;France;Male;44;3;0;2;1;0;3060711;0
657;France;Male;50;9;0;2;0;0;3717146;0
531;France;Male;31;3;0;1;1;1;4258933;0
621;Germany;Male;47;7;10736329;1;1;1;6679928;0
782;France;Female;33;2;9449303;1;0;1;10186639;0
528;Germany;Female;29;9;17021423;2;1;0;49284;0
696;France;Male;52;6;13978106;1;1;0;274454;1
586;France;Female;35;7;0;2;1;0;7076069;0
626;Spain;Female;26;8;14861041;3;0;1;10450202;1
498;France;Male;73;2;1702417;2;1;1;16540796;0
691;France;Female;33;1;12830683;1;1;1;11358079;0
568;France;Female;47;7;0;2;1;1;4597839;0
715;France;Female;35;3;0;1;1;1;15201236;0
680;Germany;Male;32;7;175454;1;0;1;7734992;0
802;Spain;Male;41;6;0;2;1;0;4732205;0
539;France;Female;22;0;10088593;2;1;1;3877265;0
494;France;Male;69;9;933208;1;1;1;2448944;0
594;Germany;Male;38;6;6317644;2;1;1;1446608;0
596;France;Male;33;2;13945167;1;0;0;6314212;0
649;France;Female;52;8;4911375;1;1;0;4185843;0
699;Germany;Male;32;1;12390622;3;1;1;12744382;1
787;France;Female;40;6;0;2;1;1;8415198;0
604;France;Male;28;7;0;2;0;0;5859564;0
489;Germany;Female;52;1;13144151;1;1;0;3724011;1
651;France;Male;56;2;0;1;1;0;11452268;1
698;France;Male;57;6;13632548;2;1;1;7254927;1
578;Germany;Female;38;4;11315044;2;1;0;17671259;1
538;Spain;Female;42;9;0;1;0;0;15285596;0
696;France;Female;33;4;0;2;1;1;7337165;0
507;Germany;Female;46;8;10278516;1;1;1;7032368;0
685;Spain;Male;34;6;8326428;1;0;0;966328;0
705;Germany;Male;41;4;7225264;2;1;1;14251466;0
499;Germany;Female;29;6;14805152;1;1;0;11862394;0
717;France;Female;76;9;13848966;1;1;1;6840014;0
510;France;Male;63;8;0;2;1;1;11529186;0
632;France;Male;32;6;11158933;1;1;1;17038299;0
668;Germany;Female;39;0;12210479;1;1;0;11294667;1
744;Germany;Male;32;4;9610683;1;1;1;7981277;0
663;Germany;Male;42;7;11593087;1;1;0;1986278;0
638;Germany;Female;37;7;12451366;2;1;0;15861089;0
688;France;Female;54;9;0;1;1;0;19121263;1
588;Spain;Male;46;8;0;1;1;0;6193121;0
631;France;Male;33;7;0;1;1;1;5804302;1
687;Spain;Male;35;8;10098839;2;1;0;2224727;0
599;France;Male;44;10;11857724;1;1;1;3144852;0
718;Spain;Male;28;6;0;2;1;0;14687586;0
730;France;Male;27;5;0;2;1;1;11608193;0
533;France;Female;39;2;0;1;0;1;7366994;1
711;Spain;Female;28;5;0;2;1;1;9395996;0
555;Spain;Female;26;9;0;2;0;1;15891803;0
850;France;Female;42;9;11331111;1;1;1;19819375;0
678;France;Female;41;9;0;1;0;0;1316003;0
576;France;Male;32;7;0;2;1;0;466091;0
835;Germany;Male;20;4;12436542;1;0;0;18019774;1
592;France;Male;42;1;14724929;2;1;1;6302302;0
774;France;Male;36;7;10368819;1;0;1;11897174;0
620;France;Female;29;1;13874024;2;0;0;15470061;0
519;Spain;Male;39;4;11190014;1;1;1;9757717;0
734;Spain;Female;37;0;15276024;1;1;1;489905;0
763;Germany;Male;31;7;1439663;2;1;1;14026296;1
733;France;Male;51;10;14155696;1;1;0;13018953;0
650;France;Female;43;6;0;2;1;1;1630191;0
538;France;Female;33;5;0;2;1;0;12696241;0
577;France;Female;46;1;0;1;1;1;15875053;0
792;France;Male;30;8;0;2;1;0;1996442;0
686;France;Female;41;10;0;1;1;1;14427271;1
589;France;Male;29;2;0;2;0;1;9832027;0
530;France;Male;25;9;16256032;1;1;0;6412903;0
778;Germany;Female;29;7;12322946;1;1;0;18122109;0
616;Spain;Male;31;7;7666571;2;1;1;16380908;0
550;France;Male;38;9;14027899;3;1;1;17145706;1
655;France;Female;51;3;0;2;0;1;1580102;0
721;France;Male;46;1;11576432;2;0;0;10295079;0
499;Germany;Male;36;5;13114253;2;1;0;17491846;0
511;France;Male;45;5;6837527;1;1;0;19316025;1
579;Germany;Female;39;5;1178333;3;0;0;5831;1
696;Spain;Female;36;7;0;2;1;1;8229859;0
681;France;Male;34;7;0;2;0;0;13068659;0
815;France;Male;45;7;0;1;0;1;5288523;1
681;Spain;Male;30;2;11109301;1;1;0;6898599;0
641;Spain;Male;42;9;13265755;1;1;0;3536719;0
591;France;Female;56;9;12888249;1;1;1;19624194;1
565;Germany;Male;59;9;6912959;1;1;1;17070553;0
487;France;Male;37;6;0;2;1;1;12647741;0
729;France;Male;39;4;12140464;1;1;1;15961817;0
505;Spain;Female;45;9;1313553;3;1;0;19539533;1
580;France;Female;35;1;10209733;1;0;1;16828585;0
642;France;Male;40;1;15486315;1;1;1;13805251;0
850;Spain;Female;41;3;9994593;2;1;0;7117931;0
616;Germany;Male;39;2;12170432;2;1;0;555563;0
526;Spain;Female;43;3;0;2;1;0;3170519;0
523;Germany;Male;35;8;13878276;1;1;1;18611893;0
663;France;Male;35;9;0;2;1;1;19558028;0
840;France;Male;30;8;13629171;1;1;0;5411338;0
570;Germany;Male;42;0;10785657;2;1;0;12752884;0
676;Germany;Female;26;1;10834866;1;0;0;6023174;1
689;France;Male;47;1;9387195;3;1;0;15687842;1
703;Spain;Female;45;1;0;1;1;0;18278411;1
491;Germany;Male;19;2;1258602;1;0;0;1296905;0
584;France;Male;49;8;17271344;1;1;0;11386081;0
810;France;Female;51;5;0;2;0;1;18452474;0
745;Spain;Female;59;8;0;1;1;1;3612498;0
625;France;Female;39;3;13078692;1;0;1;12131607;0
535;France;Female;29;2;11236734;1;1;0;18563076;0
729;Spain;Female;45;7;9109106;2;1;0;7113312;0
655;France;Female;26;7;1061985;1;0;1;3202042;0
751;France;Male;47;5;14266993;2;1;0;16276096;0
